software;version;is_detected;cve_list;href;description
Mozilla Firefox;61.0.1;True;['CVE-2022-45415'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45415;When downloading an HTML file, if the title of the page was formatted as a filename with a malicious extension, Firefox may have saved the file with that extension, leading to possible system compromise if the downloaded file was later ran. This vulnerability affects Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-45416'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45416;"Keyboard events reference strings like ""KeyA"" that were at fixed, known, and widely-spread addresses. Cache-based timing attacks such as Prime+Probe could have possibly figured out which keys were being pressed. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107."
Mozilla Firefox;61.0.1;True;['CVE-2022-45417'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45417;Service Workers did not detect Private Browsing Mode correctly in all cases, which could have led to Service Workers being written to disk for websites visited in Private Browsing Mode. This would not have persisted them in a state where they would run again, but it would have leaked Private Browsing Mode details to disk. This vulnerability affects Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-45418'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45418;If a custom mouse cursor is specified in CSS, under certain circumstances the cursor could have been drawn over the browser UI, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-45419'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45419;If the user added a security exception for an invalid TLS certificate, opened an ongoing TLS connection with a server that used that certificate, and then deleted the exception, Firefox would have kept the connection alive, making it seem like the certificate was still trusted. This vulnerability affects Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-45420'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45420;Use tables inside of an iframe, an attacker could have caused iframe contents to be rendered outside the boundaries of the iframe, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-45421'];https://www.prio-n.com/kb/vulnerability/CVE-2022-45421;Mozilla developers Andrew McCreight and Gabriele Svelto reported memory safety bugs present in Thunderbird 102.4. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-46871'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46871;An out of date library (libusrsctp) contained vulnerabilities that could potentially be exploited. This vulnerability affects Firefox < 108.
Mozilla Firefox;61.0.1;True;['CVE-2022-46872'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46872;An attacker who compromised a content process could have partially escaped the sandbox to read arbitrary files via clipboard-related IPC messages.<br>*This bug only affects Thunderbird for Linux. Other operating systems are unaffected.*. This vulnerability affects Firefox < 108, Firefox ESR < 102.6, and Thunderbird < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46873'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46873;Because Firefox did not implement the <code>unsafe-hashes</code> CSP directive, an attacker who was able to inject markup into a page otherwise protected by a Content Security Policy may have been able to inject executable script. This would be severely constrained by the specified Content Security Policy of the document. This vulnerability affects Firefox < 108.
Mozilla Firefox;61.0.1;True;['CVE-2022-46874'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46874;A file with a long filename could have had its filename truncated to remove the valid extension, leaving a malicious extension in its place. This could potentially led to user confusion and the execution of malicious code.<br/>*Note*: This issue was originally included in the advisories for Thunderbird 102.6, but a patch (specific to Thunderbird) was omitted, resulting in it actually being fixed in Thunderbird 102.6.1. This vulnerability affects Firefox < 108, Thunderbird < 102.6.1, Thunderbird < 102.6, and Firefox ESR < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46875'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46875;The executable file warning was not presented when downloading .atloc and .ftploc files, which can run commands on a user's computer. <br>*Note: This issue only affected Mac OS operating systems. Other operating systems are unaffected.*. This vulnerability affects Firefox < 108, Firefox ESR < 102.6, and Thunderbird < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46877'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46877;By confusing the browser, the fullscreen notification could have been delayed or suppressed, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox < 108.
Mozilla Firefox;61.0.1;True;['CVE-2022-46878'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46878;Mozilla developers Randell Jesup, Valentin Gosu, Olli Pettay, and the Mozilla Fuzzing Team reported memory safety bugs present in Thunderbird 102.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 108, Firefox ESR < 102.6, and Thunderbird < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46879'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46879;Mozilla developers and community members Lukas Bernhard, Gabriele Svelto, Randell Jesup, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 107. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 108.
Mozilla Firefox;61.0.1;True;['CVE-2022-46880'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46880;A missing check related to tex units could have led to a use-after-free and potentially exploitable crash.<br />*Note*: This advisory was added on December 13th, 2022 after we better understood the impact of the issue. The fix was included in the original release of Firefox 105. This vulnerability affects Firefox ESR < 102.6, Firefox < 105, and Thunderbird < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46881'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46881;"An optimization in WebGL was incorrect in some cases, and could have led to memory corruption and a potentially exploitable crash.
*Note*: This advisory was added on December 13th, 2022 after we better understood the impact of the issue. The fix was included in the original release of Firefox 106. This vulnerability affects Firefox < 106, Firefox ESR < 102.6, and Thunderbird < 102.6."
Mozilla Firefox;61.0.1;True;['CVE-2022-46882'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46882;A use-after-free in WebGL extensions could have led to a potentially exploitable crash. This vulnerability affects Firefox < 107, Firefox ESR < 102.6, and Thunderbird < 102.6.
Mozilla Firefox;61.0.1;True;['CVE-2022-46883'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46883;Mozilla developers Gabriele Svelto, Yulia Startsev, Andrew McCreight and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 106. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code.<br />*Note*: This advisory was added on December 13th, 2022 after discovering it was inadvertently left out of the original advisory. The fix was included in the original release of Firefox 107. This vulnerability affects Firefox < 107.
Mozilla Firefox;61.0.1;True;['CVE-2022-46884'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46884;"A potential use-after-free vulnerability existed in SVG Images if the Refresh Driver was destroyed at an inopportune time.  This could have lead to memory corruption or a potentially exploitable crash.
*Note*: This advisory was added on December 13th, 2022 after discovering it was inadvertently left out of the original advisory. The fix was included in the original release of Firefox 106. This vulnerability affects Firefox < 106."
Mozilla Firefox;61.0.1;True;['CVE-2022-46885'];https://www.prio-n.com/kb/vulnerability/CVE-2022-46885;Mozilla developers Timothy Nikkel, Ashley Hale, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 105. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 106.
Mozilla Firefox;61.0.1;True;['CVE-2023-0767'];https://www.prio-n.com/kb/vulnerability/CVE-2023-0767;An attacker could construct a PKCS 12 cert bundle in such a way that could allow for arbitrary memory writes via PKCS 12 Safe Bag attributes being mishandled. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-23597'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23597;A compromised web child process could disable web security opening restrictions, leading to a new child process being spawned within the <code>file://</code> context. Given a reliable exploit primitive, this new process could be exploited again leading to arbitrary file read. This vulnerability affects Firefox < 109.
Mozilla Firefox;61.0.1;True;['CVE-2023-23598'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23598;Due to the Firefox GTK wrapper code's use of text/plain for drag data and GTK treating all text/plain MIMEs containing file URLs as being dragged a website could arbitrarily read a file via a call to <code>DataTransfer.setData</code>. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23599'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23599;When copying a network request from the developer tools panel as a curl command the output was not being properly sanitized and could allow arbitrary commands to be hidden within. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23600'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23600;Per origin notification permissions were being stored in a way that didn't take into account what browsing context the permission was granted in. This lead to the possibility of notifications to be displayed during different browsing sessions.<br>*This bug only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox < 109.
Mozilla Firefox;61.0.1;True;['CVE-2023-23601'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23601;Navigations were being allowed when dragging a URL from a cross-origin iframe into the same tab which could lead to website spoofing attacks. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23602'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23602;A mishandled security check when creating a WebSocket in a WebWorker caused the Content Security Policy connect-src header to be ignored. This could lead to connections to restricted origins from inside WebWorkers. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23603'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23603;Regular expressions used to filter out forbidden properties and values from style directives in calls to <code>console.log</code> weren't accounting for external URLs. Data could then be potentially exfiltrated from the browser. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23604'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23604;A duplicate <code>SystemPrincipal</code> object could be created when parsing a non-system html document via <code>DOMParser::ParseFromSafeString</code>. This could have lead to bypassing web security checks. This vulnerability affects Firefox < 109.
Mozilla Firefox;61.0.1;True;['CVE-2023-23605'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23605;Mozilla developers and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 108 and Firefox ESR 102.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 109, Thunderbird < 102.7, and Firefox ESR < 102.7.
Mozilla Firefox;61.0.1;True;['CVE-2023-23606'];https://www.prio-n.com/kb/vulnerability/CVE-2023-23606;Mozilla developers and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 108. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 109.
Mozilla Firefox;61.0.1;True;['CVE-2023-25728'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25728;The <code>Content-Security-Policy-Report-Only</code> header could allow an attacker to leak a child iframe's unredacted URI when interaction with that iframe triggers a redirect. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25729'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25729;Permission prompts for opening external schemes were only shown for <code>ContentPrincipals</code> resulting in extensions being able to open them without user interaction via <code>ExpandedPrincipals</code>. This could lead to further malicious actions such as downloading files or interacting with software already installed on the system. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25730'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25730;A background script invoking <code>requestFullscreen</code> and then blocking the main thread could force the browser into fullscreen mode indefinitely, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25731'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25731;Due to URL previews in the network panel of developer tools improperly storing URLs, query parameters could potentially be used to overwrite global objects in privileged code. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25732'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25732;When encoding data from an <code>inputStream</code> in <code>xpcom</code> the size of the input being encoded was not correctly calculated potentially leading to an out of bounds memory write. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25733'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25733;The return value from `gfx::SourceSurfaceSkia::Map()` wasn't being verified which could have potentially lead to a null pointer dereference. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25734'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25734;After downloading a Windows <code>.url</code> shortcut from the local filesystem, an attacker could supply a remote path that would lead to unexpected network requests from the operating system. This also had the potential to leak NTLM credentials to the resource.<br>*This bug only affects Firefox on Windows. Other operating systems are unaffected.*. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25735'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25735;Cross-compartment wrappers wrapping a scripted proxy could have caused objects from other compartments to be stored in the main compartment resulting in a use-after-free after unwrapping the proxy. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25736'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25736;An invalid downcast from `nsHTMLDocument` to `nsIContent` could have lead to undefined behavior. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25737'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25737;An invalid downcast from <code>nsTextNode</code> to <code>SVGElement</code> could have lead to undefined behavior. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25738'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25738;Members of the <code>DEVMODEW</code> struct set by the printer device driver weren't being validated and could have resulted in invalid values which in turn would cause the browser to attempt out of bounds access to related variables.<br>*This bug only affects Firefox on Windows. Other operating systems are unaffected.*. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25739'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25739;Module load requests that failed were not being checked as to whether or not they were cancelled causing a use-after-free in <code>ScriptLoadContext</code>. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25740'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25740;After downloading a Windows <code>.scf</code> script from the local filesystem, an attacker could supply a remote path that would lead to unexpected network requests from the operating system. This also had the potential to leak NTLM credentials to the resource.<br>*This bug only affects Firefox for Windows. Other operating systems are unaffected.*. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25741'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25741;When dragging and dropping an image cross-origin, the image's size could potentially be leaked. This behavior was shipped in 109 and caused web compatibility problems as well as this security concern, so the behavior was disabled until further review. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25742'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25742;When importing a SPKI RSA public key as ECDSA P-256, the key would be handled incorrectly causing the tab to crash. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25744'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25744;Mozilla developers Kershaw Chang and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 109 and Firefox ESR 102.7. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 110 and Firefox ESR < 102.8.
Mozilla Firefox;61.0.1;True;['CVE-2023-25745'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25745;Mozilla developers Timothy Nikkel, Gabriele Svelto, Jeff Muizelaar and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 109. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 110.
Mozilla Firefox;61.0.1;True;['CVE-2023-25747'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25747;"A potential use-after-free in libaudio was fixed by disabling the AAudio backend when running on Android API below version 30.
*This bug only affects Firefox for Android. Other versions of Firefox are unaffected.* This vulnerability affects Firefox for Android < 110.1.0."
Mozilla Firefox;61.0.1;True;['CVE-2023-25748'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25748;By displaying a prompt with a long description, the fullscreen notification could have been hidden, resulting in potential user confusion or spoofing attacks. <br>*This bug only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-25749'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25749;Android applications with unpatched vulnerabilities can be launched from a browser using Intents, exposing users to these vulnerabilities. Firefox will now confirm with users that they want to launch an external application before doing so. <br>*This bug only affects Firefox for Android. Other versions of Firefox are unaffected.*. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-25750'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25750;Under certain circumstances, a ServiceWorker's offline cache may have leaked to the file system when using private browsing mode. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-25751'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25751;Sometimes, when invalidating JIT code while following an iterator, the newly generated code could be overwritten incorrectly. This could lead to a potentially exploitable crash. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-25752'];https://www.prio-n.com/kb/vulnerability/CVE-2023-25752;When accessing throttled streams, the count of available bytes needed to be checked in the calling function to be within bounds. This may have lead future code to be incorrect and vulnerable. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-28159'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28159;The fullscreen notification could have been hidden on Firefox for Android by using download popups, resulting in potential user confusion or spoofing attacks. <br>*This bug only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-28160'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28160;When following a redirect to a publicly accessible web extension file, the URL may have been translated to the actual local path, leaking potentially sensitive information. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-28161'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28161;"If temporary ""one-time"" permissions, such as the ability to use the Camera, were granted to a document loaded using a file: URL, that permission persisted in that tab for all other documents loaded from a file: URL. This is potentially dangerous if the local files came from different sources, such as in a download directory. This vulnerability affects Firefox < 111."
Mozilla Firefox;61.0.1;True;['CVE-2023-28162'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28162;While implementing AudioWorklets, some code may have casted one type to another, invalid, dynamic type. This could have led to a potentially exploitable crash. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-28163'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28163;When downloading files through the Save As dialog on Windows with suggested filenames containing environment variable names, Windows would have resolved those in the context of the current user. <br>*This bug only affects Firefox on Windows. Other versions of Firefox are unaffected.*. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-28164'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28164;Dragging a URL from a cross-origin iframe that was removed during the drag could have led to user confusion and website spoofing attacks. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-28176'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28176;Mozilla developers Timothy Nikkel, Andrew McCreight, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 110 and Firefox ESR 102.8. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 111, Firefox ESR < 102.9, and Thunderbird < 102.9.
Mozilla Firefox;61.0.1;True;['CVE-2023-28177'];https://www.prio-n.com/kb/vulnerability/CVE-2023-28177;Mozilla developers and community members Calixte Denizet, Gabriele Svelto, Andrew McCreight, and the Mozilla Fuzzing Team reported memory safety bugs present in Firefox 110. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 111.
Mozilla Firefox;61.0.1;True;['CVE-2023-29531'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29531;"An attacker could have caused an out of bounds memory access using WebGL APIs, leading to memory corruption and a potentially exploitable crash.

*This bug only affects Firefox and Thunderbird for macOS. Other operating systems are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10."
Mozilla Firefox;61.0.1;True;['CVE-2023-29532'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29532;"A local attacker can trick the Mozilla Maintenance Service into applying an unsigned update file by pointing the service at an update file on a malicious SMB server. The update file can be replaced after the signature check, before the use, because the write-lock requested by the service does not work on a SMB server.

*Note: This attack requires local system access and only affects Windows. Other operating systems are not affected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10."
Mozilla Firefox;61.0.1;True;['CVE-2023-29533'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29533;A website could have obscured the fullscreen notification by using a combination of <code>window.open</code>, fullscreen requests, <code>window.name</code> assignments, and <code>setInterval</code> calls. This could have led to user confusion and possible spoofing attacks. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.
Mozilla Firefox;61.0.1;True;['CVE-2023-29534'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29534;"Different techniques existed to obscure the fullscreen notification in Firefox and Focus for Android.  These could have led to potential user confusion and spoofing attacks.

*This bug only affects Firefox and Focus for Android. Other versions of Firefox are unaffected.* This vulnerability affects Firefox for Android < 112 and Focus for Android < 112."
Mozilla Firefox;61.0.1;True;['CVE-2023-29535'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29535;Following a Garbage Collector compaction, weak maps may have been accessed before they were correctly traced. This resulted in memory corruption and a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.
Mozilla Firefox;61.0.1;True;['CVE-2023-29536'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29536;An attacker could cause the memory manager to incorrectly free a pointer that addresses attacker-controlled memory, resulting in an assertion, memory corruption, or a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.
Mozilla Firefox;61.0.1;True;['CVE-2023-29537'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29537;Multiple race conditions in the font initialization could have led to memory corruption and execution of attacker-controlled code. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
Mozilla Firefox;61.0.1;True;['CVE-2023-29538'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29538;Under specific circumstances a WebExtension may have received a <code>jar:file:///</code> URI instead of a <code>moz-extension:///</code> URI during a load request. This leaked directory paths on the user's machine. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
Mozilla Firefox;61.0.1;True;['CVE-2023-29539'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29539;When handling the filename directive in the Content-Disposition header, the filename would be truncated if the filename contained a NULL character. This could have led to reflected file download attacks potentially tricking users to install malware. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.
Mozilla Firefox;61.0.1;True;['CVE-2023-29540'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29540;Using a redirect embedded into <code>sourceMappingUrls</code> could allow for navigation to external protocol links in sandboxed iframes without <code>allow-top-navigation-to-custom-protocols</code>. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
Mozilla Firefox;61.0.1;True;['CVE-2023-29541'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29541;Firefox did not properly handle downloads of files ending in <code>.desktop</code>, which can be interpreted to run attacker-controlled commands. <br>*This bug only affects Firefox for Linux on certain Distributions. Other operating systems are unaffected, and Mozilla is unable to enumerate all affected Linux Distributions.*. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.
Mozilla Firefox;61.0.1;True;['CVE-2023-29542'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29542;"A newline in a filename could have been used to bypass the file extension security mechanisms that replace malicious file extensions such as .lnk  with .download. This could have led to accidental execution of malicious code.

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10."
Mozilla Firefox;61.0.1;True;['CVE-2023-29543'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29543;An attacker could have caused memory corruption and a potentially exploitable use-after-free of a pointer in a global object's debugger vector. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
Mozilla Firefox;61.0.1;True;['CVE-2023-29544'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29544;If multiple instances of resource exhaustion occurred at the incorrect time, the garbage collector could have caused memory corruption and a potentially exploitable crash. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
Mozilla Firefox;61.0.1;True;['CVE-2023-28163', 'CVE-2023-29545'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29545;"Similar to CVE-2023-28163, this time when choosing 'Save Link As', suggested filenames containing environment variable names would have resolved those in the context of the current user. 

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10."
Mozilla Firefox;61.0.1;True;['CVE-2023-29546'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29546;"When recording the screen while in Private Browsing on Firefox for Android the address bar and keyboard were not hidden, potentially leaking sensitive information. 

*This bug only affects Firefox for Android. Other operating systems are unaffected.* This vulnerability affects Firefox for Android < 112 and Focus for Android < 112."
Mozilla Firefox;61.0.1;True;['CVE-2023-29547'];https://www.prio-n.com/kb/vulnerability/CVE-2023-29547;When a secure cookie existed in the Firefox cookie jar an insecure cookie for the same domain could have been created, when it should have silently failed. This could have led to a desynchronization in expected results when reading from the secure cookie. This vulnerability affects Firefox for Android < 112, Firefox < 112, and Focus for Android < 112.
